geoid,county_name,near_dc_2km_2000,near_dc_2km_2015,near_dc_2km_2023,near_dc_4km_2000,near_dc_4km_2015,near_dc_4km_2023,near_dc_6km_2000,near_dc_6km_2015,near_dc_6km_2023,near_dc_8km_2000,near_dc_8km_2015,near_dc_8km_2023,dist_nearest_dc_2000_km,dist_nearest_dc_2015_km,dist_nearest_dc_2023_km,group,is_buildout,med_home_value,med_rent,med_hh_income,year,renter_ratio,rent_burden,post_2015,post_2023,buildout_x_post_2015,buildout_x_post_2023,log_med_home_value,log_med_rent,log_med_hh_income,inv_dist_2023,data_source
06037181000,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,29.921,29.921,control,0,258800.0,729.0,75196.0,2000,,,0,0,0,0,12.463810841608883,6.591673732008658,11.227853317033851,0.0334213428695565,FHFA_HPI
06037601501,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.235,3.235,buildout,1,157000.0,527.0,23659.0,2000,,,0,0,0,0,11.964001084330445,6.267200548541362,10.071498871212288,0.3091190108191654,FHFA_HPI
06037192420,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,18.863,18.863,control,0,185400.0,622.0,29766.0,2000,,,0,0,0,0,12.130270932113891,6.432940092739179,10.301122081529105,0.053013836611355565,FHFA_HPI
06037310400,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,31.518,31.518,control,0,251800.0,722.0,55676.0,2000,,,0,0,0,0,12.436390400592384,6.582025138892826,10.927304453347292,0.031727901516593694,FHFA_HPI
06037620303,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.108,3.108,buildout,1,702300.0,1408.0,107706.0,2000,,,0,0,0,0,13.462115942147111,7.249925536717988,11.587160571899124,0.32175032175032175,FHFA_HPI
06037603703,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.594,4.594,buildout,1,186600.0,820.0,60625.0,2000,,,0,0,0,0,12.136722567395381,6.709304340258298,11.012462628239785,0.21767522855898996,FHFA_HPI
06037460800,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,32.91,32.91,control,0,656900.0,2001.0,136817.0,2000,,,0,0,0,0,13.395287078880564,7.601402334583733,11.826399545455681,0.03038590094196293,FHFA_HPI
06037101300,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,37.811,37.811,control,0,226900.0,923.0,61471.0,2000,,,0,0,0,0,12.332264670767934,6.827629234502852,11.02632079786699,0.026447330142022163,FHFA_HPI
06037106510,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,45.494,45.494,control,0,226300.0,895.0,58750.0,2000,,,0,0,0,0,12.329616831621628,6.796823718274855,10.981046432006405,0.021980920560953094,FHFA_HPI
06037113232,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,39.666,39.666,control,0,293500.0,1364.0,66731.0,2000,,,0,0,0,0,12.589632918250288,7.218176838403408,11.108424891548891,0.025210507739625878,FHFA_HPI
06037920332,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,52.527,52.527,control,0,233500.0,934.0,70182.0,2000,,,0,0,0,0,12.360937356091089,6.839476438228843,11.158847146878761,0.019037828164562988,FHFA_HPI
06037189600,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,21.663,21.663,control,0,404000.0,698.0,39254.0,2000,,,0,0,0,0,12.909170156943286,6.548219102762372,10.577808628846025,0.04616165812675991,FHFA_HPI
06037235100,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.96,7.96,buildout,1,178900.0,778.0,51989.0,2000,,,0,0,0,0,12.09458226949681,6.656726524178391,10.85878743672461,0.12562814070351758,FHFA_HPI
06037238000,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.638,7.638,buildout,1,158700.0,634.0,43375.0,2000,,,0,0,0,0,11.9747709065145,6.452048954437226,10.67763851724916,0.13092432573972243,FHFA_HPI
06037212610,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,16.721,16.721,control,0,257800.0,617.0,24263.0,2000,,,0,0,0,0,12.459939369487223,6.424869023905388,10.09670783519898,0.05980503558399617,FHFA_HPI
06037269000,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,13.447,13.447,control,0,619300.0,1083.0,81196.0,2000,,,0,0,0,0,13.336345086926153,6.9874902470009905,11.304621263852658,0.07436602959767978,FHFA_HPI
06037235202,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.699,7.699,buildout,1,170300.0,584.0,26085.0,2000,,,0,0,0,0,12.04531686665078,6.369900982828227,10.169115715456494,0.12988699831146902,FHFA_HPI
06037232110,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,12.448,12.448,control,0,123600.0,555.0,21434.0,2000,,,0,0,0,0,11.724805824005728,6.318968113746434,9.972733725272942,0.08033419023136247,FHFA_HPI
06037271702,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,12.088,12.088,control,0,155600.0,915.0,40425.0,2000,,,0,0,0,0,11.955043890726428,6.818924065275521,10.607203684445308,0.0827266710787558,FHFA_HPI
06037219500,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,11.789,11.789,control,0,182900.0,671.0,50425.0,2000,,,0,0,0,0,12.116694834378958,6.508769136971682,10.828242362822413,0.08482483671218934,FHFA_HPI
06037601502,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.933,2.933,buildout,1,163200.0,576.0,30257.0,2000,,,0,0,0,0,12.002731721512143,6.3561076606958915,10.317482841647667,0.34094783498124787,FHFA_HPI
06037601600,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.541,2.541,buildout,1,151800.0,636.0,30920.0,2000,,,0,0,0,0,11.930319143943667,6.455198563340122,10.339158502701359,0.39354584809130266,FHFA_HPI
06037602002,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.302,4.302,buildout,1,152200.0,653.0,35321.0,2000,,,0,0,0,0,11.932950724409723,6.481577129276431,10.472232966887885,0.23245002324500236,FHFA_HPI
06037602003,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.57,4.57,buildout,1,162100.0,677.0,36287.0,2000,,,0,0,0,0,11.995968707723767,6.517671272912275,10.49921482938849,0.2188183807439825,FHFA_HPI
06037602103,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.841,2.841,buildout,1,163500.0,641.0,28095.0,2000,,,0,0,0,0,12.004568269319446,6.46302945692067,10.243346903546298,0.3519887363604364,FHFA_HPI
06037602104,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.582,3.582,buildout,1,162300.0,667.0,30266.0,2000,,,0,0,0,0,11.997201753502683,6.502790045915623,10.317780249246972,0.27917364600781686,FHFA_HPI
06037530901,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,22.713,22.713,control,0,151900.0,593.0,26250.0,2000,,,0,0,0,0,11.930977688583864,6.385194398997726,10.17542126801977,0.044027649363800464,FHFA_HPI
06037531102,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,22.833,22.833,control,0,169200.0,492.0,30521.0,2000,,,0,0,0,0,12.03883672615426,6.198478716492308,10.326170250261358,0.04379625979941313,FHFA_HPI
06037531301,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,21.89,21.89,control,0,165000.0,618.0,27759.0,2000,,,0,0,0,0,12.013700752882718,6.42648845745769,10.23131539091714,0.04568296025582458,FHFA_HPI
06037406300,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,49.416,49.416,control,0,371500.0,851.0,72212.0,2000,,,0,0,0,0,12.82530414313995,6.7464121285733745,11.187361516056548,0.02023636069289299,FHFA_HPI
06037602302,Los Angeles County,False,True,True,False,True,True,False,True,True,False,True,True,,1.515,1.515,buildout,1,275700.0,1336.0,74886.0,2000,,,0,0,0,0,12.527068597011889,7.197435354096591,11.223722236146509,0.6600660066006601,FHFA_HPI
06037602301,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.006,2.006,buildout,1,179100.0,804.0,52070.0,2000,,,0,0,0,0,12.095699588048802,6.6895992691789665,10.860344246156945,0.49850448654037893,FHFA_HPI
06037602700,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.269,6.269,buildout,1,171600.0,778.0,54821.0,2000,,,0,0,0,0,12.052921466035999,6.656726524178391,10.911828611208097,0.1595150741745095,FHFA_HPI
06037602106,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.504,2.504,buildout,1,187900.0,580.0,29771.0,2000,,,0,0,0,0,12.143665185401556,6.363028103540465,10.301290044308947,0.3993610223642173,FHFA_HPI
06037602105,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.409,3.409,buildout,1,165900.0,630.0,32236.0,2000,,,0,0,0,0,12.019140476178535,6.4457198193855785,10.380839119444403,0.2933411557641537,FHFA_HPI
06037601700,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.702,3.702,buildout,1,156500.0,639.0,25872.0,2000,,,0,0,0,0,11.960811288962345,6.459904454377535,10.160916581816888,0.2701242571582928,FHFA_HPI
06037601801,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.121,4.121,buildout,1,146100.0,606.0,33676.0,2000,,,0,0,0,0,11.89204659773879,6.406879986069314,10.424540696457555,0.24265954865323947,FHFA_HPI
06037601402,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.762,3.762,buildout,1,162800.0,706.0,40238.0,2000,,,0,0,0,0,12.000277732550577,6.559615237493242,10.602567101749182,0.2658160552897395,FHFA_HPI
06037501600,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,35.351,35.351,control,0,319400.0,683.0,68015.0,2000,,,0,0,0,0,12.67419951476305,6.52649485957079,11.12748354806753,0.028287742920992336,FHFA_HPI
06037601802,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.897,3.897,buildout,1,157800.0,623.0,26961.0,2000,,,0,0,0,0,11.96908368739391,6.434546518787453,10.202146656326484,0.25660764690787785,FHFA_HPI
06037601202,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.078,4.078,buildout,1,154800.0,635.0,37925.0,2000,,,0,0,0,0,11.949889240137765,6.453624998892692,10.543365804216734,0.24521824423737124,FHFA_HPI
06037701000,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,15.645,15.645,control,0,938900.0,1273.0,73750.0,2000,,,0,0,0,0,13.75246425624664,7.149131598557407,11.208436274202066,0.06391818472355386,FHFA_HPI
06037703002,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.395,7.395,buildout,1,429700.0,1071.0,89939.0,2000,,,0,0,0,0,12.970842569763086,6.976348070447749,11.406886941739428,0.1352265043948614,FHFA_HPI
06037703100,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,8.434,8.434,control,0,293700.0,671.0,55268.0,2000,,,0,0,0,0,12.590314117186711,6.508769136971682,10.91994935817656,0.11856770215793219,FHFA_HPI
06037201501,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,27.46,27.46,control,0,160900.0,630.0,35938.0,2000,,,0,0,0,0,11.988538332980475,6.4457198193855785,10.4895505104864,0.03641660597232338,FHFA_HPI
06037203500,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,21.398,21.398,control,0,164400.0,548.0,23452.0,2000,,,0,0,0,0,12.010057761604216,6.306275286948016,10.062711058084105,0.046733339564445274,FHFA_HPI
06037203710,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,22.268,22.268,control,0,178800.0,625.0,25075.0,2000,,,0,0,0,0,12.09402314172155,6.437751649736401,10.129626612830137,0.04490749056942698,FHFA_HPI
06037620201,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.791,3.791,buildout,1,642700.0,1322.0,84053.0,2000,,,0,0,0,0,13.373433331359378,7.186901020411631,11.339202831239637,0.2637826431020839,FHFA_HPI
06037204420,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,21.129,21.129,control,0,192500.0,497.0,16511.0,2000,,,0,0,0,0,12.167851432709975,6.208590026096629,9.711782104431833,0.04732831653178096,FHFA_HPI
06037123410,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,30.813,30.813,control,0,172000.0,609.0,26188.0,2000,,,0,0,0,0,12.05524975579559,6.411818267709897,10.173056569560982,0.03245383442053679,FHFA_HPI
06037401201,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,55.68,55.68,control,0,213200.0,994.0,65393.0,2000,,,0,0,0,0,12.269985971273826,6.901737206656574,11.088170498077638,0.017959770114942528,FHFA_HPI
06037277100,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.879,4.879,buildout,1,272600.0,1213.0,66898.0,2000,,,0,0,0,0,12.51576079824457,7.10085190894405,11.110924350303225,0.20496003279360528,FHFA_HPI
06037277200,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.448,3.448,buildout,1,153300.0,733.0,37415.0,2000,,,0,0,0,0,11.940152064859905,6.597145701886651,10.529826972514458,0.2900232018561485,FHFA_HPI
06037291110,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,9.059,9.059,control,0,195100.0,585.0,29778.0,2000,,,0,0,0,0,12.181267526611203,6.371611847231857,10.301525144815496,0.11038745998454576,FHFA_HPI
06037294620,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,19.031,19.031,control,0,152100.0,596.0,31068.0,2000,,,0,0,0,0,11.932293478247384,6.39024066706535,10.343933629539539,0.05254584625085387,FHFA_HPI
06037276000,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.267,5.267,buildout,1,345000.0,978.0,77574.0,2000,,,0,0,0,0,12.751299696013497,6.885509670034818,11.258987598482609,0.18986140117714068,FHFA_HPI
06037276400,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.443,5.443,buildout,1,372900.0,1231.0,83155.0,2000,,,0,0,0,0,12.829065566166912,7.115582126184454,11.32846161510424,0.18372221201543268,FHFA_HPI
06037276500,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.764,5.764,buildout,1,361200.0,845.0,68214.0,2000,,,0,0,0,0,12.797187100524967,6.739336627357174,11.130405101357162,0.17349063150589866,FHFA_HPI
06037277400,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.227,3.227,buildout,1,247400.0,762.0,30666.0,2000,,,0,0,0,0,12.418761738940525,6.635946555686647,10.330909827996335,0.3098853424233034,FHFA_HPI
06037403722,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,50.937,50.937,control,0,189700.0,686.0,38750.0,2000,,,0,0,0,0,12.153199155923106,6.530877627725885,10.564886034781493,0.019632094548167344,FHFA_HPI
06037138000,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,31.486,31.486,control,0,359800.0,1446.0,85196.0,2000,,,0,0,0,0,12.79330360049857,7.27655640271871,11.35270976335849,0.03176014736708378,FHFA_HPI
06037194500,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,17.421,17.421,control,0,441800.0,809.0,55833.0,2000,,,0,0,0,0,12.998612569968154,6.695798917058491,10.930120371412073,0.05740198610871936,FHFA_HPI
06037311700,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,27.321,27.321,control,0,640995.0,1490.0,73509.0,2015,0.4249084249084249,0.24323552218095743,1,0,0,0,13.370776935560372,7.306531398939505,11.205163126684255,0.036601881336700705,FHFA_HPI
06037920020,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,61.634,61.634,control,0,411316.0,1441.0,81905.0,2015,0.09419953596287703,0.2111226420853428,1,0,0,0,12.927117054507354,7.273092595999522,11.313315318038732,0.016224810980952072,FHFA_HPI
06037620001,Los Angeles County,False,True,True,False,True,True,False,True,True,False,True,True,,1.729,1.729,buildout,1,882670.0,1588.0,95804.0,2015,0.5407754010695187,0.1989060999540729,1,0,1,0,13.69070668379884,7.370230641807081,11.470059716740737,0.578368999421631,FHFA_HPI
06037311500,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,27.32,27.32,control,0,596708.0,1598.0,78188.0,2015,0.6204013377926422,0.24525502634675397,1,0,0,0,13.29918316049253,7.37650812632622,11.266871462072913,0.036603221083455345,FHFA_HPI
06037301000,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,29.753,29.753,control,0,713862.0,1247.0,58015.0,2015,0.6536708860759494,0.2579332931138499,1,0,0,0,13.478444945330331,7.1284959456800365,10.968456876781646,0.03361005612879373,FHFA_HPI
06037620301,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.686,2.686,buildout,1,1377327.0,2805.0,153750.0,2015,0.1738095238095238,0.21892682926829268,1,0,1,0,14.135655222285482,7.9391588179567965,11.943083185668764,0.37230081906180196,FHFA_HPI
06037183810,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,26.97,26.97,control,0,,1036.0,35000.0,2015,0.8640625,0.3552,1,0,0,0,,6.943122422819428,10.46310334047155,0.03707823507601039,FHFA_HPI
06037621201,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.326,7.326,buildout,1,936676.0,1788.0,108387.0,2015,0.449085123309467,0.19795731960474966,1,0,1,0,13.750092717004986,7.488852955733459,11.5934634345967,0.1365001365001365,FHFA_HPI
06037194300,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,19.959,19.959,control,0,2429502.0,2079.0,172813.0,2015,0.24507227332457293,0.1443641392719298,1,0,0,0,14.703196856042409,7.639642287858013,12.059965364003828,0.05010271055664112,FHFA_HPI
06037482301,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,31.472,31.472,control,0,436819.0,1212.0,41453.0,2015,0.6350851221317543,0.35085518539068344,1,0,0,0,12.987274200635312,7.10002716662926,10.632315534301455,0.03177427554651754,FHFA_HPI
06037601002,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.274,5.274,buildout,1,,1087.0,40864.0,2015,0.7570405727923628,0.3192051683633516,1,0,1,0,,6.99117688712121,10.618004758832265,0.18960940462646947,FHFA_HPI
06037620521,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.686,4.686,buildout,1,662719.0,1456.0,87930.0,2015,0.5780535597648596,0.1987035141589901,1,0,1,0,13.404106348255334,7.283448228756631,11.384296322373048,0.21340162185232608,FHFA_HPI
06037115101,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,37.077,37.077,control,0,707484.0,1930.0,113645.0,2015,0.09002433090024331,0.20379251176910554,1,0,0,0,13.469470293402821,7.5652752818989315,11.64083483359226,0.026970898400625727,FHFA_HPI
06037115301,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,38.614,38.614,control,0,552036.0,1839.0,68767.0,2015,0.3586550435865504,0.32090973868279843,1,0,0,0,13.221368540523976,7.516977224604321,11.138479257689228,0.025897342932615114,FHFA_HPI
06037134422,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,38.562,38.562,control,0,516554.0,2423.0,99180.0,2015,0.20765370138017566,0.29316394434361764,1,0,0,0,13.154935111931668,7.792761720816526,11.504691660043125,0.025932264924018466,FHFA_HPI
06037571400,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,22.626,22.626,control,0,419341.0,1212.0,80117.0,2015,0.32712915961646927,0.181534505785289,1,0,0,0,12.946439710396152,7.10002716662926,11.291243345244467,0.04419694157164324,FHFA_HPI
06037571600,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,20.17,20.17,control,0,,312.0,12292.0,2015,0.9910371318822023,0.3045883501464367,1,0,0,0,,5.7430031878094825,9.416703923250376,0.04957858205255329,FHFA_HPI
06037572001,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,21.982,21.982,control,0,503273.0,1348.0,85263.0,2015,0.3935119887165021,0.18971886984975897,1,0,0,0,13.12888804538864,7.206377291472252,11.35349587618856,0.045491765990355745,FHFA_HPI
06037670003,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,14.405,14.405,control,0,498944.0,1376.0,58070.0,2015,0.6077348066298343,0.28434647838815225,1,0,0,0,13.120249143987124,7.226936018493289,10.969404458366096,0.06942034015966679,FHFA_HPI
06037533901,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,22.118,22.118,control,0,,1150.0,41422.0,2015,0.8342981186685963,0.3331562937569408,1,0,0,0,,7.047517221357296,10.631567419636097,0.04521204448865178,FHFA_HPI
06037534001,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,22.733,22.733,control,0,,1142.0,37627.0,2015,0.7700320512820513,0.36420655380444894,1,0,0,0,,7.040536390215956,10.535477156784617,0.04398891479347204,FHFA_HPI
06037543603,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,14.923,14.923,control,0,425567.0,874.0,66010.0,2015,0.10401087695445276,0.1588850174216028,1,0,0,0,12.961177676409392,6.773080375655535,11.097561524682817,0.06701065469409637,FHFA_HPI
06037650200,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.628,7.628,buildout,1,504701.0,1691.0,97883.0,2015,0.23479640401903754,0.20730872572356793,1,0,1,0,13.131721453701465,7.43307534889858,11.491528166862148,0.13109596224436287,FHFA_HPI
06037650001,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.266,7.266,buildout,1,494247.0,1118.0,66544.0,2015,0.3371824480369515,0.2016109641740803,1,0,1,0,13.11079067121171,7.0192966537150445,11.105618661982692,0.13762730525736305,FHFA_HPI
06037650102,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.007,7.007,buildout,1,505368.0,1756.0,83357.0,2015,0.2697795071335927,0.25279220701320826,1,0,1,0,13.133042155746477,7.470793774195062,11.330887867855907,0.14271442842871415,FHFA_HPI
06037574202,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,25.694,25.694,control,0,451937.0,1378.0,65036.0,2015,0.5678321678321678,0.2542591795313365,1,0,0,0,13.021298068569026,7.228388451573604,11.082696241715446,0.038919592122674554,FHFA_HPI
06037650300,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.382,6.382,buildout,1,535506.0,1451.0,59379.0,2015,0.5667631252583712,0.2932349820643662,1,0,1,0,13.190967373288963,7.280008252884188,10.991695907488845,0.15669069257286117,FHFA_HPI
06037650501,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.267,7.267,buildout,1,698341.0,2146.0,102695.0,2015,0.08737864077669903,0.250761965042115,1,0,1,0,13.456462801130288,7.671360923190644,11.539518709239749,0.13760836658868858,FHFA_HPI
06037650502,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.071,7.071,buildout,1,784775.0,1813.0,97407.0,2015,0.27906976744186046,0.22335150451199606,1,0,1,0,13.573152331476155,7.502738210754851,11.486653355631367,0.14142271248762553,FHFA_HPI
06037574902,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,26.681,26.681,control,0,422259.0,1477.0,51815.0,2015,0.7571103526734926,0.3420631091382804,1,0,0,0,12.95337414883011,7.29776828253138,10.855434961618318,0.03747985457816424,FHFA_HPI
06037602900,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.453,7.453,buildout,1,321637.0,832.0,34020.0,2015,0.3556231003039514,0.29347442680776015,1,0,1,0,12.681178859420477,6.723832440821209,10.434703865949853,0.13417415805715818,FHFA_HPI
06037603400,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.03,7.03,buildout,1,369678.0,1036.0,50363.0,2015,0.3850889192886457,0.24684788435954966,1,0,1,0,12.820387635445115,6.943122422819428,10.827012057472162,0.14224751066856328,FHFA_HPI
06037603500,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.183,6.183,buildout,1,392248.0,1813.0,66419.0,2015,0.17025862068965517,0.3275568737861154,1,0,1,0,12.879649571793243,7.502738210754851,11.103738439111286,0.16173378618793466,FHFA_HPI
06037603600,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.455,6.455,buildout,1,379790.0,1359.0,77083.0,2015,0.3033946251768034,0.21156415811527834,1,0,1,0,12.84737374736651,7.214504414151143,11.252638042372888,0.15491866769945778,FHFA_HPI
06037603702,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,5.51,5.51,buildout,1,417831.0,1569.0,76625.0,2015,0.1912640635340834,0.24571615008156608,1,0,1,0,12.942832323533002,7.358193752733032,11.246678673238513,0.18148820326678766,FHFA_HPI
06037503602,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,35.368,35.368,control,0,573390.0,2175.0,89596.0,2015,0.20850367947669665,0.2913076476628421,1,0,0,0,13.259321392446754,7.684783943522785,11.403065955109357,0.02827414612078715,FHFA_HPI
06037620002,Los Angeles County,False,True,True,False,True,True,False,True,True,False,True,True,,1.65,1.65,buildout,1,,1566.0,72708.0,2015,0.7415807560137457,0.2584584915002476,1,0,1,0,,7.356279876550748,11.19420669873299,0.6060606060606061,FHFA_HPI
06037620101,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.142,3.142,buildout,1,848514.0,1467.0,95451.0,2015,0.4379862700228833,0.1844297073891316,1,0,1,0,13.651241863225662,7.2909747781429814,11.46636830578838,0.3182686187141948,FHFA_HPI
06037620102,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.93,2.93,buildout,1,983685.0,1659.0,80536.0,2015,0.7051520794537555,0.24719380152975068,1,0,1,0,13.799061002833202,7.413970290190444,11.29645956840926,0.341296928327645,FHFA_HPI
06037577602,Los Angeles County,False,False,False,False,False,False,False,False,False,False,False,False,,29.954,29.954,control,0,642041.0,1932.0,76776.0,2015,0.2957913455838767,0.30196936542669583,1,0,0,0,13.372407443561297,7.566311014772463,11.248647370297464,0.033384522935167256,FHFA_HPI
06037600302,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,7.713,7.713,buildout,1,320744.0,1140.0,37277.0,2015,0.3235014272121789,0.36698232153875043,1,0,1,0,12.678398576145478,7.038783541388542,10.52613179345847,0.12965123816932453,FHFA_HPI
06037600400,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.896,6.896,buildout,1,374879.0,998.0,34447.0,2015,0.4239350912778905,0.34766452811565596,1,0,1,0,12.834358586217792,6.905753276311464,10.447177189921291,0.14501160092807425,FHFA_HPI
06037600501,Los Angeles County,False,False,False,False,False,False,False,False,False,False,True,True,,6.12,6.12,buildout,1,400402.0,1122.0,58425.0,2015,0.3692992213570634,0.23044929396662386,1,0,1,0,12.900224321415722,7.022868086082641,10.97549915940706,0.16339869281045752,FHFA_HPI
06037620501,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,3.416,3.416,buildout,1,824533.0,1908.0,121960.0,2015,0.39433962264150946,0.1877336831748114,1,0,1,0,13.622572444437967,7.553810852008231,11.71144840110219,0.2927400468384075,FHFA_HPI
06037620522,Los Angeles County,False,False,False,False,False,False,False,True,True,False,True,True,,4.437,4.437,buildout,1,814194.0,1654.0,87545.0,2015,0.4632799558255108,0.2267176880461477,1,0,1,0,13.609953945827105,7.4109518755836366,11.379908225860417,0.22537750732476897,FHFA_HPI
06037620400,Los Angeles County,False,False,False,False,True,True,False,True,True,False,True,True,,2.345,2.345,buildout,1,1287147.0,1969.0,129436.0,2015,0.2608047690014903,0.18254581414753238,1,0,1,0,14.067938699169977,7.585281078639126,11.770941829466253,0.42643923240938164,FHFA_HPI
